EMGValue   Timestamp   TrueFlexState
499   9545504   0
499   9547120   0
499   9548736   0
499   9550348   0
499   9551964   0
498   9553580   0
499   9555196   0
499   9556808   0
499   9558424   0
499   9560040   0
499   9561656   0
499   9563268   0
499   9564884   0
500   9566500   0
499   9568116   0
499   9569728   0
499   9571344   0
499   9572960   0
499   9574576   0
498   9576188   0
500   9577804   0
499   9579420   0
499   9581036   0
499   9582648   0
499   9584264   0
499   9585880   0
497   9587496   0
498   9589108   0
499   9590724   0
499   9592340   0
499   9593956   0
500   9595568   0
499   9597184   0
499   9598800   0
499   9600416   0
499   9602028   0
499   9603644   0
498   9605260   0
499   9606876   0
500   9608488   0
499   9610104   0
499   9611720   0
499   9613336   0
499   9614948   0
499   9616564   0
499   9618180   0
499   9619796   0
499   9621408   0
499   9623024   0
499   9624640   0
499   9626256   0
499   9627868   0
499   9629484   0
499   9631100   0
499   9632716   0
499   9634328   0
499   9635944   0
499   9637560   0
499   9639176   0
499   9640788   0
499   9642404   0
499   9644020   0
499   9645636   0
500   9647248   0
499   9648864   0
499   9650480   0
499   9652096   0
499   9653708   0
499   9655324   0
499   9656940   0
499   9658556   0
499   9660168   0
499   9661784   0
499   9663400   0
498   9665016   0
500   9666628   0
500   9668244   0
498   9669860   0
499   9671476   0
499   9673088   0
499   9674704   0
499   9676320   0
499   9677936   0
499   9679548   0
499   9681164   0
500   9682780   0
499   9684396   0
499   9686008   0
501   9687624   0
500   9689240   0
501   9690856   0
499   9692468   0
499   9694084   0
499   9695700   0
499   9697316   0
499   9698928   0
499   9700544   0
499   9702160   0
499   9703776   0
499   9705388   0
501   9707004   0
499   9708620   0
498   9710236   0
499   9711848   0
499   9713464   0
499   9715080   0
499   9716696   0
499   9718308   0
497   9719924   0
499   9721540   0
499   9723156   0
498   9724768   0
499   9726384   0
499   9728004   0
499   9729616   0
499   9731228   0
498   9732844   0
500   9734460   0
499   9736076   0
499   9737688   0
499   9739304   0
498   9740920   0
499   9742536   0
499   9744148   0
499   9745764   0
499   9747380   0
499   9748996   0
499   9750608   0
499   9752224   0
499   9753840   0
499   9755456   0
499   9757068   0
498   9758684   0
499   9760300   0
499   9761916   0
498   9763528   0
499   9765144   0
499   9766760   0
498   9768376   0
499   9769996   0
499   9771604   0
497   9773220   0
498   9774836   0
499   9776448   0
499   9778064   0
500   9779680   0
499   9781296   0
500   9782908   0
499   9784524   0
499   9786140   0
499   9787756   0
499   9789368   0
499   9790984   0
499   9792600   0
498   9794216   0
499   9795828   0
499   9797444   0
498   9799060   0
499   9800676   0
499   9802288   0
499   9803904   0
498   9805520   0
499   9807136   0
499   9808748   0
499   9810364   0
499   9811984   0
499   9813596   0
499   9815208   0
499   9816824   0
499   9818440   0
499   9820056   0
498   9821668   0
499   9823284   0
499   9824900   0
499   9826516   0
499   9828128   0
499   9829744   0
499   9831360   0
500   9832976   0
499   9834588   0
500   9836204   0
499   9837820   0
500   9839436   0
498   9841048   0
499   9842664   0
499   9844280   0
499   9845896   0
498   9847508   0
499   9849124   0
499   9850740   0
499   9852356   0
499   9853968   0
499   9855584   0
499   9857200   0
499   9858816   0
499   9860428   0
499   9862044   0
499   9863660   0
497   9865276   0
499   9866888   0
499   9868504   0
499   9870120   0
499   9871736   0
499   9873348   0
499   9874964   0
499   9876580   0
497   9878196   0
500   9879808   0
499   9881424   0
499   9883040   0
499   9884656   0
499   9886268   0
499   9887884   0
499   9889500   0
499   9891116   0
499   9892728   0
499   9894344   0
499   9895960   0
500   9897576   0
499   9899188   0
499   9900804   0
499   9902420   0
499   9904036   0
500   9905648   0
499   9907264   0
499   9908880   0
499   9910496   0
500   9912108   0
499   9913724   0
499   9915340   0
499   9916956   0
499   9918568   0
499   9920184   0
499   9921800   0
499   9923416   0
499   9925028   0
499   9926644   0
499   9928260   0
499   9929876   0
502   9931488   0
499   9933104   0
499   9934720   0
499   9936336   0
500   9937948   0
499   9939564   0
499   9941180   0
499   9942796   0
499   9944408   0
499   9946024   0
500   9947640   0
499   9949256   0
500   9950868   0
499   9952484   0
500   9954100   0
499   9955716   0
499   9957328   0
499   9958944   0
499   9960560   0
499   9962176   0
499   9963788   0
499   9965404   0
499   9967020   0
500   9968636   0
499   9970248   0
499   9971864   0
499   9973480   0
499   9975096   0
499   9976708   0
500   9978324   0
500   9979940   0
499   9981556   0
499   9983168   0
500   9984784   0
500   9986400   0
500   9988016   0
499   9989628   0
499   9991244   0
499   9992860   0
499   9994476   0
499   9996088   0
499   9997704   0
499   9999320   0
499   10000936   0
499   10002636   0
500   10004336   0
499   10006036   0
499   10007736   0
499   10009436   0
499   10011136   0
499   10012836   0
499   10014536   0
499   10016236   0
499   10017936   0
499   10019636   0
499   10021336   0
499   10023036   0
499   10024736   0
499   10026436   0
499   10028136   0
499   10029836   0
499   10031536   0
499   10033236   0
499   10034936   0
499   10036636   0
499   10038336   0
499   10040036   0
499   10041736   0
499   10043436   0
499   10045136   0
500   10046836   0
499   10048536   0
499   10050236   0
499   10051936   0
499   10053640   0
499   10055336   0
499   10057036   0
499   10058736   0
498   10060436   0
499   10062136   0
499   10063836   0
499   10065536   0
499   10067236   0
499   10068936   0
499   10070636   0
499   10072336   0
499   10074036   0
499   10075736   0
498   10077436   0
499   10079136   0
498   10080836   0
499   10082536   0
499   10084236   0
498   10085936   0
500   10087636   0
499   10089336   0
499   10091036   0
499   10092736   0
499   10094436   0
499   10096136   0
499   10097836   0
499   10099536   0
499   10101236   0
498   10102936   0
499   10104636   0
499   10106336   0
498   10108036   0
499   10109736   0
499   10111436   0
499   10113136   0
502   10114836   0
498   10116536   0
498   10118236   0
499   10119936   0
499   10121636   0
499   10123336   0
499   10125036   0
498   10126736   0
499   10128436   0
499   10130136   0
498   10131836   0
499   10133536   0
499   10135236   0
499   10136936   0
499   10138640   0
499   10140336   0
499   10142036   0
499   10143736   0
499   10145436   0
499   10147136   0
499   10148836   0
499   10150536   0
499   10152236   0
497   10153936   0
499   10155636   0
499   10157336   0
497   10159036   0
499   10160736   0
499   10162436   0
499   10164136   0
498   10165836   0
499   10167536   0
499   10169236   0
497   10170936   0
498   10172636   0
498   10174336   0
499   10176036   0
498   10177736   0
498   10179436   0
498   10181136   0
499   10182836   0
499   10184536   0
498   10186236   0
497   10187936   0
498   10189636   0
499   10191336   0
497   10193036   0
497   10194736   0
499   10196436   0
499   10198136   0
499   10199836   0
499   10201536   0
497   10203236   0
497   10204936   0
499   10206636   0
497   10208336   0
497   10210036   0
497   10211736   0
499   10213436   0
499   10215136   0
502   10216836   0
501   10218536   0
501   10220236   0
500   10221936   0
500   10223636   0
496   10225336   0
494   10227036   0
496   10228736   0
496   10230436   0
496   10232136   0
497   10233836   0
497   10235536   0
497   10237236   0
497   10238936   0
497   10240636   0
499   10242336   0
498   10244036   0
498   10245736   0
498   10247436   0
499   10249136   0
499   10250836   0
499   10252536   0
500   10254236   0
499   10255936   0
498   10257636   0
499   10259336   0
498   10261036   0
497   10262736   0
498   10264436   0
499   10266136   0
499   10267836   0
499   10269536   0
499   10271236   0
499   10272936   0
498   10274636   0
498   10276336   0
497   10278036   0
499   10279736   0
499   10281436   0
499   10283136   0
499   10284836   0
500   10286536   0
500   10288236   0
496   10289936   0
499   10291636   0
499   10293336   0
499   10295036   0
499   10296736   0
497   10298436   0
497   10300136   0
498   10301836   0
499   10303536   0
499   10305236   0
499   10306936   0
499   10308636   0
498   10310336   0
497   10312036   0
497   10313740   0
499   10315436   0
499   10317136   0
499   10318836   0
500   10320536   0
499   10322236   0
499   10323936   0
499   10325636   0
499   10327336   0
500   10329036   0
499   10330736   0
499   10332436   0
500   10334136   0
502   10335836   0
500   10337536   0
500   10339236   0
499   10340936   0
498   10342636   0
499   10344336   0
497   10346036   0
496   10347736   0
497   10349436   0
497   10351136   0
498   10352836   0
499   10354536   0
500   10356236   0
499   10357936   0
500   10359636   0
497   10361336   0
496   10363036   0
496   10364736   0
496   10366436   0
497   10368136   0
498   10369836   0
497   10371536   0
496   10373236   0
496   10374936   0
498   10376636   0
497   10378336   0
497   10380036   0
497   10381736   0
498   10383436   0
498   10385136   0
497   10386836   0
497   10388536   0
497   10390236   0
496   10391936   0
497   10393636   0
497   10395336   0
497   10397036   0
499   10398736   0
497   10400436   0
498   10402136   0
496   10403836   0
497   10405536   0
497   10407236   0
497   10408936   0
497   10410636   0
498   10412336   0
496   10414036   0
496   10415736   0
497   10417436   0
497   10419136   0
496   10420836   0
497   10422536   0
496   10424236   0
496   10425936   0
497   10427636   0
497   10429336   0
497   10431036   0
496   10432736   0
498   10434436   0
497   10436136   0
497   10437836   0
497   10439536   0
496   10441236   0
496   10442936   0
496   10444636   0
498   10446336   0
496   10448036   0
496   10449736   0
497   10451436   0
496   10453136   0
496   10454836   0
497   10456536   0
496   10458236   0
496   10459936   0
496   10461636   0
496   10463336   0
497   10465036   0
496   10466736   0
496   10468436   0
495   10470136   0
497   10471836   0
496   10473536   0
496   10475236   0
496   10476936   0
496   10478636   0
496   10480336   0
496   10482036   0
496   10483736   0
495   10485436   0
496   10487136   0
496   10488840   0
495   10490536   0
495   10492236   0
496   10493936   0
496   10495636   0
495   10497336   0
496   10499036   0
