EMGValue   Timestamp   TrueFlexState
199   32066508   0
201   32087308   0
203   32108108   0
204   32128908   0
206   32149708   0
208   32170508   0
211   32191308   0
213   32212108   0
214   32232908   0
215   32253708   0
217   32274508   0
217   32295308   0
219   32316108   0
218   32336912   0
218   32357708   0
218   32378508   0
217   32399308   0
216   32420108   0
216   32440908   0
216   32461708   0
216   32482508   0
215   32503308   0
215   32524108   0
215   32544908   0
217   32565708   0
220   32586508   0
221   32607308   0
222   32628108   0
223   32648908   0
223   32669712   0
222   32690508   0
221   32711308   0
220   32732108   0
219   32752908   0
216   32773708   0
212   32794508   0
209   32815308   0
207   32836108   0
204   32856908   0
201   32877708   0
198   32898508   0
196   32919308   0
195   32940108   0
195   32960908   0
195   32981708   0
195   33002512   0
195   33023308   0
195   33044108   0
195   33064908   0
195   33085708   0
195   33106508   0
195   33127308   0
194   33148108   0
193   33168908   0
192   33189708   0
192   33210508   0
192   33231308   0
191   33252108   0
191   33272908   0
191   33293708   0
192   33314508   0
192   33335312   0
192   33356108   0
192   33376908   0
192   33397708   0
191   33418508   0
192   33439308   0
190   33460108   0
190   33480908   0
190   33501708   0
190   33522508   0
190   33543308   0
188   33564108   0
188   33584908   0
188   33605708   0
187   33626508   0
188   33647308   0
187   33668112   0
188   33688908   0
188   33709708   0
188   33730508   0
188   33751308   0
188   33772108   0
187   33792908   0
186   33813708   0
185   33834508   0
184   33855308   0
184   33876108   0
184   33896908   0
183   33917708   0
183   33938508   0
183   33959308   0
182   33980108   0
182   34000912   0
182   34021708   0
182   34042508   0
183   34063308   0
183   34084108   0
184   34104908   0
184   34125708   0
183   34146508   0
182   34167308   0
182   34188108   0
182   34208908   0
182   34229708   0
180   34250508   0
179   34271308   0
178   34292108   0
176   34312908   0
174   34333712   0
171   34354508   0
169   34375308   0
167   34396108   0
167   34416908   0
166   34437708   0
166   34458508   0
166   34479308   0
167   34500108   0
167   34520908   0
167   34541708   0
168   34562508   0
169   34583308   0
169   34604108   0
167   34624908   0
167   34645708   0
167   34666512   0
166   34687308   0
166   34708108   0
166   34728908   0
166   34749708   0
166   34770508   0
167   34791308   0
167   34812108   0
167   34832908   0
167   34853708   0
167   34874508   0
167   34895308   0
167   34916108   0
167   34936908   0
167   34957708   0
169   34978508   0
170   34999312   0
172   35020108   0
173   35040908   0
174   35061708   0
175   35082508   0
176   35103308   0
176   35124108   0
176   35144908   0
176   35165708   0
176   35186508   0
175   35207308   0
174   35228108   0
172   35248908   0
170   35269708   0
168   35290508   0
167   35311308   0
166   35332112   0
166   35352908   0
166   35373708   0
167   35394508   0
221   35415308   0
242   35436108   0
254   35456908   0
255   35477708   0
253   35498508   0
252   35519308   0
251   35540108   0
248   35560908   0
247   35581708   0
246   35602508   0
244   35623308   0
243   35644108   0
241   35664912   0
240   35685708   0
239   35706508   0
237   35727308   0
236   35748108   0
235   35768908   0
233   35789708   0
231   35810508   0
231   35831308   0
229   35852108   0
227   35872908   0
224   35893708   0
220   35914508   0
217   35935308   0
211   35956108   0
211   35976908   0
208   35997712   0
207   36018508   0
205   36039308   0
205   36060108   0
203   36080908   0
199   36101708   0
196   36122508   0
193   36143308   0
190   36164108   0
187   36184908   0
184   36205708   0
181   36226508   0
178   36247308   0
176   36268108   0
176   36288908   0
176   36309708   0
177   36330512   0
178   36351308   0
179   36372108   0
181   36392908   0
183   36413708   0
184   36434508   0
186   36455308   0
188   36476108   0
188   36496908   0
188   36517708   0
187   36538508   0
186   36559308   0
185   36580108   0
185   36600908   0
184   36621708   0
184   36642508   0
182   36663312   0
180   36684108   0
179   36704908   0
177   36725708   0
176   36746508   0
174   36767308   0
172   36788108   0
169   36808908   0
167   36829708   0
166   36850508   0
165   36871308   0
165   36892108   0
164   36912908   0
164   36933708   0
163   36954508   0
163   36975308   0
162   36996112   0
162   37016908   0
161   37037708   0
160   37058508   0
160   37079308   0
159   37100108   0
158   37120908   0
156   37141708   0
154   37162508   0
152   37183308   0
152   37204108   0
150   37224908   0
151   37245708   0
150   37266508   0
151   37287308   0
152   37308108   0
153   37328912   0
155   37349708   0
155   37370508   0
156   37391308   0
157   37412108   0
158   37432908   0
157   37453708   0
157   37474508   0
156   37495308   0
153   37516108   0
152   37536908   0
148   37557708   0
150   37578508   0
150   37599308   0
150   37620108   0
152   37640908   0
154   37661712   0
155   37682508   0
156   37703308   0
157   37724108   0
157   37744908   0
157   37765708   0
156   37786508   0
156   37807308   0
156   37828108   0
156   37848908   0
155   37869708   0
153   37890508   0
153   37911308   0
152   37932108   0
151   37952908   0
152   37973708   0
152   37994512   0
153   38015308   0
153   38036108   0
153   38056908   0
151   38077708   0
152   38098508   0
151   38119308   0
150   38140108   0
149   38160908   0
149   38181708   0
148   38202508   0
147   38223308   0
147   38244108   0
144   38264908   0
143   38285708   0
139   38306508   0
134   38327312   0
126   38348108   0
119   38368908   0
105   38389708   0
94   38409468   0
93   38429228   0
94   38448988   0
97   38468748   0
101   38489548   0
108   38510348   0
113   38531148   0
120   38551948   0
127   38572748   0
133   38593552   0
137   38614348   0
142   38635148   0
148   38655948   0
159   38676748   0
172   38697548   0
