EMGValue   Timestamp   TrueFlexState
96   31087868   0
494   31108668   0
496   31129468   0
496   31150268   0
495   31171068   0
495   31191868   0
497   31212668   0
496   31233468   0
496   31254268   0
496   31275068   0
496   31295868   0
496   31316668   0
496   31337468   0
496   31358268   0
496   31379068   0
496   31399868   0
496   31420668   0
496   31441468   0
496   31462268   0
496   31483068   0
495   31503868   0
496   31524668   0
496   31545468   0
496   31566268   0
496   31587068   0
495   31607868   0
496   31628668   0
495   31649468   0
496   31670268   0
495   31691068   0
496   31711868   0
496   31732668   0
496   31753468   0
496   31774268   0
496   31795068   0
496   31815868   0
496   31836668   0
495   31857468   0
496   31878268   0
496   31899068   0
496   31919868   0
496   31940668   0
496   31961468   0
495   31982268   0
496   32003068   0
496   32023868   0
495   32044668   0
496   32065468   0
495   32086268   0
497   32107068   0
496   32127868   0
495   32148668   0
495   32169468   0
495   32190268   0
496   32211068   0
497   32231868   0
495   32252668   0
496   32273468   0
496   32294268   0
497   32315068   0
496   32335868   0
496   32356668   0
496   32377468   0
496   32398268   0
496   32419068   0
496   32439868   0
496   32460668   0
496   32481468   0
496   32502268   0
495   32523068   0
495   32543868   0
496   32564668   0
496   32585468   0
496   32606268   0
496   32627068   0
496   32647868   0
496   32668668   0
496   32689468   0
496   32710268   0
497   32731068   0
496   32751868   0
496   32772668   0
496   32793468   0
496   32814268   0
496   32835068   0
496   32855868   0
494   32876668   0
496   32897468   0
496   32918268   0
496   32939068   0
496   32959868   0
496   32980668   0
496   33001468   0
496   33022268   0
496   33043068   0
496   33063868   0
496   33084668   0
496   33105468   0
496   33126268   0
496   33147068   0
495   33167868   0
496   33188668   0
496   33209468   0
496   33230268   0
496   33251068   0
496   33271868   0
496   33292668   0
496   33313468   0
496   33334268   0
496   33355068   0
496   33375868   0
496   33396668   0
496   33417468   0
496   33438268   0
496   33459068   0
496   33479868   0
496   33500668   0
496   33521468   0
495   33542268   0
496   33563068   0
496   33583868   0
496   33604668   0
496   33625468   0
496   33646268   0
495   33667068   0
496   33687868   0
496   33708668   0
496   33729468   0
496   33750268   0
496   33771068   0
496   33791868   0
496   33812668   0
495   33833468   0
495   33854268   0
496   33875068   0
496   33895868   0
496   33916668   0
496   33937468   0
496   33958268   0
496   33979068   0
496   33999868   0
495   34020668   0
496   34041468   0
496   34062268   0
496   34083068   0
496   34103868   0
496   34124668   0
495   34145468   0
495   34166268   0
496   34187068   0
495   34207868   0
496   34228668   0
495   34249468   0
495   34270268   0
496   34291068   0
495   34311868   0
496   34332668   0
495   34353468   0
496   34374268   0
495   34395068   0
496   34415868   0
496   34436668   0
495   34457468   0
496   34478268   0
495   34499068   0
496   34519868   0
495   34540668   0
496   34561468   0
496   34582268   0
494   34603068   0
496   34623868   0
496   34644668   0
495   34665468   0
495   34686268   0
496   34707068   0
495   34727868   0
496   34748668   0
495   34769468   0
495   34790268   0
495   34811068   0
496   34831868   0
496   34852668   0
496   34873468   0
496   34894268   0
496   34915068   0
495   34935868   0
498   34956668   0
497   34977468   0
496   34998268   0
495   35019068   0
495   35039868   0
496   35060668   0
496   35081468   0
496   35102268   0
496   35123068   0
496   35143868   0
497   35164668   0
495   35185468   0
496   35206268   0
496   35227068   0
496   35247868   0
496   35268668   0
496   35289468   0
496   35310268   0
496   35331068   0
496   35351868   0
497   35372668   0
496   35393468   0
496   35414268   0
496   35435068   0
496   35455868   0
496   35476668   0
496   35497468   0
496   35518268   0
496   35539068   0
497   35559868   0
496   35580668   0
495   35601468   0
497   35622268   0
495   35643068   0
496   35663868   0
496   35684668   0
496   35705468   0
495   35726268   0
496   35747068   0
496   35767868   0
496   35788668   0
496   35809468   0
495   35830268   0
496   35851068   0
496   35871868   0
495   35892668   0
496   35913468   0
496   35934268   0
496   35955068   0
496   35975868   0
496   35996668   0
495   36017468   0
496   36038268   0
496   36059068   0
496   36079868   0
496   36100668   0
496   36121468   0
496   36142268   0
497   36163068   0
496   36183868   0
496   36204668   0
496   36225468   0
496   36246268   0
496   36267068   0
496   36287868   0
496   36308668   0
496   36329468   0
496   36350268   0
496   36371068   0
496   36391868   0
497   36412668   0
496   36433468   0
496   36454268   0
496   36475068   0
496   36495868   0
496   36516668   0
496   36537468   0
497   36558268   0
496   36579068   0
496   36599868   0
496   36620668   0
496   36641468   0
496   36662268   0
496   36683068   0
496   36703868   0
496   36724668   0
496   36745468   0
496   36766268   0
496   36787068   0
496   36807868   0
496   36828668   0
496   36849468   0
496   36870268   0
496   36891068   0
496   36911868   0
497   36932668   0
496   36953468   0
496   36974268   0
496   36995068   0
496   37015868   0
495   37036668   0
496   37057468   0
496   37078268   0
496   37099068   0
496   37119868   0
496   37140668   0
496   37161468   0
496   37182268   0
495   37203068   0
496   37223868   0
496   37244668   0
496   37265468   0
496   37286268   0
496   37307068   0
495   37327868   0
495   37348668   0
496   37369468   0
496   37390268   0
494   37411068   0
495   37431868   0
496   37452668   0
496   37473468   0
496   37494268   0
496   37515068   0
497   37535868   0
496   37556668   0
496   37577468   0
496   37598268   0
496   37619068   0
496   37639868   0
497   37660668   0
496   37681468   0
496   37702268   0
496   37723068   0
496   37743868   0
496   37764668   0
496   37785468   0
496   37806268   0
496   37827068   0
496   37847868   0
496   37868668   0
495   37889468   0
496   37910268   0
496   37931068   0
496   37951868   0
496   37972668   0
496   37993468   0
497   38014268   0
496   38035068   0
496   38055868   0
496   38076668   0
496   38097468   0
496   38118268   0
496   38139068   0
496   38159868   0
497   38180668   0
496   38201468   0
495   38222268   0
496   38243068   0
496   38263868   0
496   38284668   0
496   38305468   0
496   38326268   0
496   38347068   0
496   38367868   0
496   38388668   0
495   38409468   0
495   38430268   0
496   38451068   0
496   38471868   0
495   38492668   0
496   38513468   0
496   38534268   0
496   38555068   0
495   38575868   0
496   38596668   0
496   38617468   0
496   38638268   0
496   38659068   0
496   38679868   0
494   38700668   0
494   38721468   0
495   38742268   0
495   38763068   0
494   38783868   0
495   38804668   0
